row	column	plot	rep	block	family	individual	pedigree	inferred.group	harvest.date	pre.terminal.flowering.day	terminal.flowering.day	wet.biomass	dry.biomass	dry.stripped.biomass	pred.dry.biomass	pred.dry.stripped.biomass	trunk.length	basal.stem.diameter	primary.stem.volume	powdery.mildew.71dap	powdery.mildew.86dap	powdery.mildew.92dap	powdery.mildew.mean	powdery.mildew.audpc	chl.conc.index	grean.leaf.index	leaflet.number	middle.leaflet.width	middle.leaflet.area	leaf.mass	leaf.area	leaf.length	leaf.perimeter	leaf.circularity	specific.leaf.area	petiole.mass	petiole.area	petiole.length	petiole.perimeter	pertiole.circularity	specific.petiole.area	leafing.intensity	branching.pairs	internode.length	max.canopy.diameter	max.canopy.diameter.height	kite.hyp.a	kite.hyp.b	kite.area	kite.perimeter	kite.circularity	kite.branch.angle	kite.hyp.ratio	specific.kite.area	kite.volume	dry.stripped.biomass.prop	wet.biomass.leaf.fraction	wet.biomass.stem.fraction	canopy.leaf.number	canopy.leaf.area	canopy.leaf.perimeter	canopy.leaf.density	height.6dap	height.14dap	height.21dap	height.28dap	height.35dap	height.42dap	height.49dap	height.56dap	height.63dap	height.70dap	mean.growth.rate	day.max.growth.rate	growth.rate.mumax	growth.rate.y0
17	1	17	1	2	19-1164	GVA-H-19-1164-001	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	70	85	5.1	NA	NA	1.5872	0.966689	3	3.97	598.2981258	20	25	20	21.66666667	585	39.1	0.144387853	6	1.39861	11.73806611	0.2077	33.6847	12.5579	104.87087	0.038488661	162.1795859	0.0186	0.62093	3.7295	8.8151	0.100414868	33.38333333	7.779158814	8	6.25	147	80	98.11855	106.4483	10437	409.1338	0.783529	43.66778	0.921748	6.575730847	1513365	0.609053049	3.106170552	1.993829448	4654.256139	156777.2218	0.103595115	0.002052493	40	46	66	72	82	105	119	135	145	145	1.666666667	42	0.034112221	30.26121207
18	1	18	2	2	19-1164	GVA-H-19-1164-002	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	78	85	6.72	NA	NA	2.060829	1.206849	4	4.57	891.2276076	20	40	20	26.66666667	780	44.8	0.126500901	7	1.62838	16.89725715	0.4233	62.87212	15.531	137.51204	0.04178174	148.5285141	0.0459	1.019	4.47033	10.30649	0.120548685	22.20043573	3.199013223	6	8.33	122	116	77.00649	127.5343	9699	409.0816	0.728311	28.5746	0.60381	4.706358461	1580937	0.585613362	3.935321795	2.784678205	2851.048901	179251.4887	0.113383069	0.002489234	47	52	67	78	99	130	141	155	163	163	1.841269841	42	0.033905153	30.65618885
19	1	19	3	2	19-1164	GVA-H-19-1164-003	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	70	85	4.79	NA	NA	1.496567	0.920733	8	3.89	614.04405	10	30	15	18.33333333	547.5	43	0.125502404	7	1.32346	13.23189057	0.3425	51.75903	14.97356	122.13346	0.043604034	151.1212555	0.0392	1.11376	5.32688	12.31563	0.092275884	28.4122449	4.377978311	7	7.14	118	90	83.4386	101.0198	8319	368.9168	0.768111	35.73548	0.825963	5.558722062	1239531	0.615230057	2.946951971	1.843048029	2688.271533	139142.3269	0.112254011	0.002377473	45	50	61	67	84	113	125	142	149	155	1.746031746	42	0.03459173	25.53512596
20	1	20	4	2	19-1164	GVA-H-19-1164-004	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	70	85	8.52	NA	NA	2.587084	1.473693	13	4.82	1033.978777	15	30	25	23.33333333	640	38.4	0.13712591	7	1.66794	16.97893331	0.3649	56.46758	15.23291	146.26524	0.033168573	154.7480954	0.0454	1.16319	5.20421	12.3663	0.095583068	25.62092511	3.905903711	5	10	166	115	97.94386	131.5029	12782	458.8934	0.762755	39.13613	0.744804	4.940697712	2134594	0.56963477	4.853288243	3.666711757	4038.62154	228051.1849	0.10683586	0.002273635	47	54	69	80	97	119	145	154	167	170	1.952380952	49	0.028766453	35.76264783
21	1	21	5	2	19-1164	GVA-H-19-1164-005	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	63	70	6.69	NA	NA	1.960044	1.202402	12	5.59	1407.086153	25	40	35	33.33333333	900	39.4	0.154241063	7	1.68775	17.24619896	0.2985	58.37961	15.29049	155.88592	0.030189594	195.5765829	0.0496	1.46445	6.79828	15.14161	0.080267604	29.52520161	2.862758186	6	8.33	149	97	105.7131	113.0277	11920	437.4814	0.782649	41.23361	0.935285	6.08149613	2050240	0.613456637	4.104024899	2.585975101	4028.147404	235161.6744	0.114699584	0.002001729	47	53	68	82	100	125	145	153	172	172	1.984126984	42	0.029876625	35.63127214
22	1	22	6	2	19-1164	GVA-H-19-1164-006	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	70	85	6.55	2.16	1.2	2.011128	1.181647	15	5.22	1148.511925	50	45	35	43.33333333	1152.5	41	0.126107018	5	1.38414	13.13696401	0.2238	39.64614	14.20967	122.0687	0.033435062	177.149866	0.0244	0.76669	4.09986	9.96354	0.097051516	31.42172131	4.597186957	8	6.25	146	88	103.2376	103.2376	10658	412.9504	0.785398	45	1	5.299513507	1715938	0.587554348	3.848480977	2.701519023	5279.924039	209328.6077	0.121990776	0.002242786	50	54	67	75	94	127	144	150	161	161	1.761904762	42	0.035668564	27.63077971
23	1	23	7	2	19-1164	GVA-H-19-1164-007	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	85	92	6.57	NA	NA	2.059915	1.184612	30	4.93	1145.341429	35	25	30	30	752.5	42.5	0.12684348	7	1.80992	18.99021119	0.3908	60.77109	15.69678	149.0856	0.034358603	155.5043245	0.0378	0.8842	4.50538	10.18383	0.107136657	23.39153439	2.646589605	6	8.33	145	89	116.3497	93.47326	10875	419.6459	0.77602	50.86154	1.244738	5.279344051	1957500	0.575078098	3.778263103	2.791736897	3031.248721	184212.2888	0.094105895	0.001930147	51	57	72	84	105	135	150	166	180	180	2.047619048	42	0.031962123	34.70857568
24	1	24	8	2	19-1164	GVA-H-19-1164-008	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	63	85	4.52	NA	NA	1.417629	0.880706	8	4.14	682.0447916	30	20	30	26.66666667	650	44	0.159975107	7	1.72276	16.56733816	0.3306	50.83926	14.38393	127.60269	0.039236425	153.7787659	0.0418	1.0523	4.77531	10.8371	0.11259608	25.17464115	3.905846837	7	7.14	130	90	89.82761	104.6375	9360	388.9302	0.777575	38.40326	0.858465	6.602573734	1422720	0.62125281	2.808062702	1.711937298	2663.962492	135433.8818	0.09519363	0.001973728	37	43	57	68	86	116	136	143	152	152	1.825396825	42	0.037016432	24.12234549
25	1	25	9	2	19-1164	GVA-H-19-1164-009	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	63	70	5.49	NA	NA	1.609207	1.024506	2	4.88	1028.708231	25	25	25	25	650	43.4	0.134137221	6	1.50025	15.1716103	0.2858	46.72355	15.13939	131.13929	0.034141299	163.48338	0.0287	0.82851	4.23918	9.67418	0.11124469	28.86794425	3.484657245	7	7.14	125	89	98.39842	107.1226	10187.5	411.042	0.757713	35.69312	0.918559	6.330757945	1680937.5	0.636652712	3.495223386	1.994776614	3584.695591	167489.7037	0.099640649	0.00207933	49	54	65	75	94	120	136	152	165	165	1.841269841	42	0.031959114	30.93154815
26	1	26	10	2	19-1164	GVA-H-19-1164-010	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	85	92	6.36	NA	NA	1.998519	1.15348	20	5.49	1309.849515	15	15	5	11.66666667	335	38	0.13455468	7	1.72392	16.84186215	0.3748	61.84735	14.61368	144.43134	0.037257017	165.0142743	0.036	0.82232	4.08284	9.85365	0.106428135	22.84222222	2.349573758	7	7.14	112	84	96.83491	85.04117	8008	363.7522	0.760541	41.18593	1.138683	4.006967159	1305304	0.577167392	3.670784616	2.689215384	3077.588047	190340.6651	0.145820947	0.002812207	48	52	60	72	96	114	130	147	163	166	1.873015873	35	0.034428824	28.05378593
27	1	27	11	2	19-1164	GVA-H-19-1164-011	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	78	85	4.51	NA	NA	1.414705	0.879224	25	4.25	827.5315024	15	10	10	11.66666667	297.5	37.7	0.153895533	7	1.30206	11.83036269	0.329	52.28536	13.60393	130.81044	0.038397695	158.9220669	0.0326	0.93713	4.4042	10.00406	0.117667663	28.74631902	3.229379626	6	8.33	123	83	110.6628	84.5355	9225	390.3965	0.760614	46.67764	1.309069	6.520794088	1614375	0.621489286	2.802916679	1.707083321	2672.413374	139728.0953	0.08655244	0.001736224	47	52	60	76	96	128	151	163	175	175	2.031746032	42	0.037394754	26.35324536
28	1	28	12	2	19-1164	GVA-H-19-1164-012	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	78	85	4.94	NA	NA	1.540422	0.94297	10	4.79	1015.140975	40	20	20	26.66666667	670	47.2	0.131043459	6	1.53398	13.96660591	0.2628	40.76004	13.62274	122.50329	0.034130996	155.0990868	0.0248	0.67742	3.75471	8.56681	0.11599242	27.31532258	3.534647889	6	8.33	155	114	94.45766	129.7006	12245	448.3166	0.765595	36.6932	0.728275	7.949120436	2057160	0.612150437	3.024023157	1.915976843	3588.165906	146253.7858	0.071094998	0.001469999	49	52	65	76	91	114	143	156	168	169	1.904761905	49	0.031262776	30.86397241
29	1	29	13	2	19-1164	GVA-H-19-1164-013	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	78	85	7.49	NA	NA	2.285949	1.320999	5	5.29	1384.655627	25	15	20	20	492.5	46.2	0.148569778	7	1.59509	17.17611188	0.3747	57.70056	16.12065	162.6954	0.027392984	153.9913531	0.0394	1.004	4.47377	10.48386	0.114789232	25.4822335	2.546109169	5	10	142	121	93.60556	136.0037	12567	459.2185	0.748864	31.46951	0.688258	5.497497976	2287194	0.577877722	4.328304135	3.161695865	3525.484388	203422.4234	0.088939733	0.001892408	48	55	75	91	107	133	151	169	182	189	2.238095238	42	0.034345522	35.3825013
30	1	30	14	2	19-1164	GVA-H-19-1164-014	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	78	85	6.3	NA	NA	1.938037	1.144586	20	4.94	1060.548692	40	35	25	33.33333333	892.5	41.6	0.153864962	7	1.69418	16.5121176	0.3433	51.44526	14.58027	127.29814	0.039894324	149.8551121	0.0382	0.97383	4.84452	10.82856	0.104364212	25.49293194	3.143721126	6	8.33	147	108	91.20444	114.6571	10437	411.7231	0.773705	39.86955	0.795454	5.3853461	1690794	0.590590376	3.720719367	2.579280633	3334.069327	171522.0634	0.101444684	0.002200575	50	55	70	79	92	107	136	145	162	166	1.841269841	49	0.026473223	36.08941268
31	1	31	15	2	19-1164	GVA-H-19-1164-015	Double Cherries #2 x TJ's CBD	Cherry	2020-10-09	70	85	7.69	NA	NA	2.344422	1.350648	9	5.45	1275.279796	35	35	40	36.66666667	937.5	46	0.132975091	5	1.63578	16.73206831	0.2603	44.10359	15.3083	104.40554	0.05084365	169.4336919	0.0232	0.76996	3.88579	9.30752	0.111688915	33.18793103	4.068764302	7	7.14	122	80	103.8123	93.60556	9455	394.8358	0.762146	40.66769	1.10904	4.032976998	1550620	0.576111297	4.430295877	3.259704123	5188.812908	228845.2771	0.147583081	0.002857113	39	49	55	75	95	113	138	146	164	164	1.984126984	49	0.036610423	26.44790976
1	2	32	1	1	19-1169	GVA-H-19-1169-001	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	7.12	NA	NA	2.177775	1.266148	14	6.04	1222.51015	0	2	2	1.333333333	37	47.7	0.11831433	7	1.72752	18.71316135	0.3276	57.9915	16.21182	135.30192	0.039807627	177.0192308	0.0437	1.29209	5.28057	14.91405	0.07299808	29.56727689	3.161463024	7	7.14	107	85	68.63855	88.90022	6099	315.0775	0.772029	36.9988	0.772085	2.800564797	780672	0.581395231	4.139534047	2.980465953	3864.920635	224132.545	0.287102067	0.005302527	42	42	48	56	73	94	114	122	128	128	1.365079365	42	0.036711346	20.16581825
2	2	33	2	1	19-1169	GVA-H-19-1169-002	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	9.05	NA	NA	2.742037	1.552264	10	5.23	1246.009211	0	1	1	0.666666667	18.5	40.1	0.138299206	7	1.55065	14.24180284	0.2143	43.38669	13.74168	108.49773	0.046315364	202.4577228	0.0299	0.93976	4.71475	13.19837	0.067793214	31.43010033	5.813292318	8	6.25	128	95	95.58766	106.4002	9984	403.9757	0.768783	36.9776	0.898379	3.641088723	1657344	0.566098853	5.123194618	3.926805382	7243.415772	314267.8347	0.189621367	0.003091208	40	45	58	74	95	117	141	150	166	174	2.126984127	49	0.03622137	26.83037854
3	2	34	3	1	19-1169	GVA-H-19-1169-003	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	8.3	2.8	1.39	2.522764	1.441079	29	5.37	1494.797588	2	5	5	4	107.5	44.7	0.140015383	7	1.62764	15.75534609	0.3099	50.84915	14.48329	128.04003	0.038976427	164.082446	0.0295	0.60073	3.29454	8.97452	0.093727434	20.36372881	3.110884055	8	6.25	111	100	105.7367	90.11798	8935.5	391.7094	0.731814	38.01439	1.173314	3.541948434	1697745	0.571230206	4.741210712	3.558789288	4650.141981	236455.7671	0.139276374	0.002792652	47	49	62	78	97	123	159	176	190	198	2.396825397	49	0.034710469	29.02922242
4	2	35	4	1	19-1169	GVA-H-19-1169-004	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	7.74	NA	NA	2.35904	1.358061	27	5.16	1212.878446	2	10	5	5.666666667	172.5	53.2	0.138638092	5	1.57753	15.88912848	0.206	39.34112	15.07527	112.24122	0.039242063	190.9763107	0.025	0.75801	4.02082	9.39172	0.107992732	30.3204	5.435440913	8	6.25	117	108	88.19439	99.91621	8599.5	376.2212	0.763478	35.83765	0.882683	3.645338782	1496313	0.575683753	4.455792246	3.284207754	6592.529126	259357.4795	0.173331034	0.002977848	42	49	66	83	101	130	151	164	174	174	2.095238095	42	0.03570233	30.57063132
5	2	36	5	1	19-1169	GVA-H-19-1169-005	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	8.26	NA	NA	2.51107	1.435149	12	5.84	1473.256158	0	5	5	3.333333333	92.5	46.9	0.13824334	5	1.88008	18.9780295	0.2448	53.67981	15.09467	122.5199	0.044937361	219.2802696	0.0316	1.04938	4.92739	10.92568	0.110470341	33.20822785	3.979305793	9	5.56	112	108	76.41989	111.1396	8288	375.1189	0.740153	30.25644	0.687603	3.30058501	1326080	0.57152887	4.720828468	3.539171532	5862.536765	314699.8596	0.237315893	0.003559988	32	38	51	71	93	112	135	154	160	165	2.111111111	49	0.044424607	20.19557804
6	2	37	6	1	19-1169	GVA-H-19-1169-006	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	63	70	5.27	NA	NA	1.544887	0.991891	26	4.37	854.9242006	0	10	5	5	157.5	49.3	0.133522212	7	1.707	16.24731932	0.2728	49.78668	14.23623	122.54513	0.041661118	182.5024927	0.0316	0.8189	3.96304	9.1869	0.121927805	25.91455696	4.252966606	7	7.14	107	80	93.76167	76.0148	7008.5	339.5529	0.763871	44.73351	1.233466	4.536577756	1100334.5	0.642047606	3.383590884	1.886409116	3635.964076	181022.58	0.164515954	0.003075057	40	44	54	70	90	115	137	154	157	171	2.238095238	42	0.037413032	24.42229808
7	2	38	7	1	19-1169	GVA-H-19-1169-007	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	63	70	6.96	NA	NA	2.038982	1.242428	9	4.11	751.7980446	5	15	10	10	287.5	46.3	0.138140268	7	1.40267	12.26996676	0.2535	39.11491	13.09136	113.77384	0.037972341	154.2994477	0.0209	0.53749	2.83995	6.98993	0.138240278	25.71722488	6.519166527	6	8.33	135	87	106.9825	103.1516	10867.5	420.2681	0.773191	40.87241	1.037138	5.32986559	1847475	0.609337405	4.240988336	2.719011664	4901.096647	191705.9542	0.103766467	0.002295559	35	39	51	73	99	126	150	164	170	170	2.142857143	42	0.047846695	18.82841566
8	2	39	8	1	19-1169	GVA-H-19-1169-008	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	7.53	NA	NA	2.297644	1.326929	21	5.34	1478.142591	0	10	10	6.666666667	185	50	0.141448009	5	1.04505	8.509508225	0.1278	21.69466	12.19613	94.5975	0.030465155	169.7547731	0.0153	0.42311	2.87961	6.56817	0.12324644	27.65424837	7.024258746	7	7.14	150	100	123.4058	108.9312	13275	464.674	0.772587	43.51213	1.132879	5.777657461	2628450	0.577517231	4.348704747	3.181295253	10382.85603	225252.5313	0.085697857	0.001654475	38	45	64	91	113	147	170	191	198	198	2.53968254	42	0.047138154	23.72662627
9	2	40	9	1	19-1169	GVA-H-19-1169-009	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	8.59	NA	NA	2.60755	1.48407	14	5	1106.102413	15	25	25	21.66666667	575	41.1	0.129565217	5	1.50131	13.07066975	0.1928	35.41149	13.02472	97.39228	0.046914274	183.6695539	0.0214	0.6363	4.02018	10.06122	0.078989706	29.73364486	6.959083004	8	6.25	126	79	109.859	90.52072	9765	400.7594	0.764037	44.10483	1.213634	3.744894633	1650285	0.569143449	4.888942225	3.701057775	7697.458506	272578.4749	0.165170546	0.002962484	40	46	53	74	96	126	146	156	169	169	2.047619048	42	0.041758883	22.55042144
10	2	41	10	1	19-1169	GVA-H-19-1169-010	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	6.22	NA	NA	1.914648	1.132726	13	4.75	1051.419066	5	15	10	10	287.5	41.8	0.131092883	7	1.51387	16.31663779	0.2707	50.02526	16.13878	136.79769	0.033592451	184.7996306	0.0258	0.69107	3.60952	9.036	0.106360277	26.78565891	3.979795579	5	10	108	88	102.3963	92.41753	8748	389.6276	0.724134	35.75389	1.107975	4.568986049	1530900	0.591610573	3.679817763	2.540182237	4184.432952	209327.3464	0.136734827	0.002403696	40	45	50	64	86	113	142	160	175	178	2.19047619	49	0.041426204	20.05810429
11	2	42	11	1	19-1169	GVA-H-19-1169-011	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	8.24	NA	NA	2.505222	1.432184	13	5.46	1139.48016	10	15	15	13.33333333	352.5	52.1	0.134367112	7	1.73883	16.01766509	0.2218	46.79404	13.77382	109.84306	0.048736592	210.9740307	0.0258	0.82189	3.94741	11.31511	0.080668875	31.85620155	5.66670374	9	5.56	116	101	69.89278	105.3945	7366	350.5745	0.753149	33.38851	0.663154	2.940258388	1031240	0.571679476	4.710638882	3.529361118	6457.096483	302153.6311	0.293000302	0.004567937	40	43	55	67	84	102	119	129	140	146	1.682539683	42	0.031815172	27.61331166
12	2	43	12	1	19-1169	GVA-H-19-1169-012	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	7.12	NA	NA	2.177775	1.266148	13	4.91	1016.149217	15	25	20	20	547.5	52.3	0.154510513	7	1.63137	17.0390999	0.2612	50.38549	15.63299	132.58243	0.036019975	192.9000383	0.0244	0.85426	3.73693	10.65365	0.094580822	35.01065574	4.770389207	8	6.25	140	88	99.70456	102.5914	10220	404.592	0.78456	43.02507	0.971861	4.692863129	1624980	0.581395231	4.139534047	2.980465953	4847.427259	244239.9977	0.150303387	0.002547437	37	41	52	69	88	113	133	146	159	161	1.968253968	42	0.038796574	23.00463025
13	2	44	13	1	19-1169	GVA-H-19-1169-013	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	70	85	7.73	NA	NA	2.356117	1.356578	12	5.07	982.5109542	10	20	20	16.66666667	445	51	0.151641348	6	1.77074	17.76418924	0.2571	50.83478	15.0064	130.38126	0.037578589	197.7237651	0.0287	0.85689	4.39871	10.30959	0.101309961	29.85679443	5.370383403	7	7.14	131	75	92.27811	90.88042	8384	366.3171	0.78514	46.11456	1.01538	3.558397142	1173760	0.575768521	4.450690666	3.279309334	5276.460521	268227.7098	0.228520064	0.003791823	43	47	56	67	78	95	112	131	140	146	1.634920635	56	0.026258999	31.45997751
14	2	45	14	1	19-1169	GVA-H-19-1169-014	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	7.98	NA	NA	2.429208	1.39364	14	5.04	1044.069363	2	2	5	3	68.5	48.9	0.141501896	7	1.41948	14.54685778	0.2379	46.907	15.3458	147.57627	0.027065401	197.1710803	0.0245	0.73568	3.89508	8.88751	0.117041158	30.0277551	5.610826105	9	5.56	137	80	95.81884	95.12229	9110.5	381.8823	0.785042	46.06485	1.007323	3.750399307	1339243.5	0.573701387	4.578137072	3.401862928	5858.091635	274785.5043	0.205179644	0.00341845	39	43	51	65	80	97	118	133	147	157	1.873015873	49	0.032048465	26.16233357
15	2	46	15	1	19-1169	GVA-H-19-1169-015	Otto II #3 x TJ's CBD	BaOx.OttoII	2020-10-09	78	85	10.52	NA	NA	3.171812	1.770187	9	6.02	1565.472898	1	10	10	7	192.5	44.7	0.138393517	5	2.05701	21.79430806	0.2922	59.58591	15.83941	122.03453	0.050279156	203.9216632	0.0349	1.13154	5.38261	12.36293	0.093032985	32.42234957	3.869843321	8	6.25	175	93	109.6004	121.2941	13125	461.7889	0.773432	46.16914	0.903593	4.138013224	2086875	0.558099597	5.871207764	4.648792236	6058.134839	360979.4773	0.17297609	0.002813397	35	40	58	77	100	117	137	152	159	165	2.063492063	35	0.044380389	22.34660112
16	2	47	2	1	TJ's CBD	TJ's CBD 2	TJ's CBD (Stem Holdings)	West.Coast	2020-10-09	63	70	4.34	NA	NA	1.272989	0.854022	2	3.74	402.8139628	15	35	30	26.66666667	732.5	40.5	0.127169912	5	1.66447	17.31132043	0.242	36.01536	15.56521	98.53248	0.046616407	148.8238017	0.0242	0.81044	3.79747	8.85363	0.129923585	33.4892562	8.76090914	10	5	103	70	65.20928	85.30094	5562	301.0204	0.771345	37.13857	0.764461	4.369244353	611820	0.670879324	2.911616267	1.428383733	3529.016529	127098.8007	0.207738879	0.004758943	NA	NA	NA	NA	NA	NA	NA	100	110	110	NA	NA	NA	NA
17	2	48	1	2	19-1153	GVA-H-19-1153-001	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	63	5.4	NA	NA	1.539954	0.915807	18	4.73	1030.869228	35	40	55	43.33333333	1085	55.7	0.128247978	7	1.2857	9.689786161	0.1597	23.35331	11.27561	94.15199	0.033105435	146.2323732	0.0156	0.49453	3.04477	6.97759	0.127641416	31.70064103	5.562825883	6	8.33	138	95	104.8904	103.3925	10764	416.5658	0.779501	41.86364	1.014488	6.989819176	1872936	0.594697634	3.211367223	2.188632777	5734.546024	133920.631	0.071503047	0.001714617	29	34	50	72	101	133	155	165	174	176	2.333333333	42	0.053007329	16.25392928
18	2	49	2	2	19-1153	GVA-H-19-1153-002	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	63	5.5	NA	NA	1.569191	0.930632	22	4.46	1010.276088	40	65	60	55	1475	60.9	0.108473743	7	1.3818	12.79086958	0.2223	30.1875	13.85749	90.69118	0.04612187	135.7962213	0.0123	0.39402	2.08819	4.94197	0.202734622	32.03414634	4.143796746	6	8.33	130	131	90.52072	126.9094	11180	434.8603	0.742937	30.8089	0.71327	7.124690366	2168920	0.593064834	3.261856587	2.238143413	4186.378767	126376.309	0.05826693	0.001503908	31	35	51	73	103	145	163	178	194	194	2.587301587	42	0.053184082	16.41632654
19	2	50	3	2	19-1153	GVA-H-19-1153-003	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	56	5.96	NA	NA	1.660738	0.998825	10	4.1	871.3678464	30	50	40	40	1095	59.8	0.114976056	5	1.35894	11.98651437	0.1656	27.61435	13.2028	99.48629	0.035060509	166.7533213	0.0111	0.44879	2.22701	5.88969	0.16258039	40.43153153	6.921935389	7	7.14	129	81	132.7262	95.92315	12061.5	457.2987	0.724788	42.2536	1.383673	7.262735001	2376115.5	0.601434423	3.584549158	2.375450842	6031.551932	166557.3861	0.070096503	0.001508575	28	35	57	83	114	149	158	190	197	198	2.698412698	42	0.058881343	16.12464003
20	2	51	4	2	19-1153	GVA-H-19-1153-004	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	63	70	6.22	NA	NA	1.822633	1.037369	5	5.25	1327.715595	35	35	35	35	910	56.8	0.116366766	6	1.46249	12.56027426	0.1853	28.547	12.84919	107.7793	0.030881588	154.0582839	0.0189	0.56886	2.90969	9.22882	0.083931099	30.0984127	4.216506653	6	8.33	122	109	92.09777	120.5695	10553	425.3345	0.733035	30.39326	0.763856	5.789975272	1878434	0.569159562	3.540172476	2.679827524	5598.321641	159815.2879	0.085079001	0.00188464	27	37	61	86	114	141	154	168	178	184	2.492063492	35	0.059591845	16.92352632
21	2	52	5	2	19-1153	GVA-H-19-1153-005	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	63	5.78	NA	NA	1.651052	0.972141	9	4.13	995.803373	40	75	65	60	1632.5	54.4	0.138412446	5	1.13804	8.681825573	0.1085	18.38277	11.42048	77.77858	0.038185704	169.4264516	0.0092	0.3174	2.18229	5.10247	0.153198977	34.5	8.99758439	6	8.33	94	139	96.25487	138.2353	10058	468.9804	0.574662	19.87687	0.696312	6.091873545	2242934	0.588800958	3.40326954	2.37673046	8959.824885	164706.4001	0.073433458	0.001517329	32	36	54	84	123	170	198	216	223	223	3.031746032	42	0.061518455	14.78319201
22	2	53	6	2	19-1153	GVA-H-19-1153-006	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	63	5.84	NA	NA	1.668594	0.981035	4	4.11	826.977849	30	55	30	38.33333333	1105	50.5	0.126257161	5	1.43362	13.00799011	0.2012	32.19037	13.58007	99.75112	0.040653718	159.9918986	0.0166	0.59056	3.26794	7.44532	0.133877365	35.57590361	5.896070238	7	7.14	129	93	105.9068	109.9147	11158.5	431.6431	0.752603	35.93156	0.963536	6.687366729	1975054.5	0.587941105	3.433576053	2.406423947	4875.919483	156957.6523	0.079470036	0.001738472	29	36	55	81	108	139	155	168	177	187	2.507936508	42	0.055164281	17.12373371
23	2	54	7	2	19-1153	GVA-H-19-1153-007	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	49	63	5.72	NA	NA	1.633511	0.963246	22	4.95	1289.362639	25	75	40	46.66666667	1382.5	65.4	0.105894827	5	1.10108	9.042709239	0.1729	23.34114	12.29918	96.06869	0.031781046	134.9979179	0.0138	0.51245	2.59654	5.9643	0.181026603	37.13405797	4.320829596	7	7.14	125	119	102.3096	115.3917	11125	435.4026	0.737442	32.79489	0.886628	6.810483676	2225000	0.589678306	3.372959913	2.347040087	5571.116252	130036.2044	0.058443238	0.001515937	32	40	57	73	97	131	158	183	200	201	2.682539683	42	0.042252829	22.80598552
24	2	55	8	2	19-1153	GVA-H-19-1153-008	A2R4-HT-301-4 x TJ's CBD	Fiber.Feral	2020-09-24	56	63	5.9	NA	NA	1.686136	0.98993	16	4.33	1011.140812	15	35	30	26.66666667	732.5	52.4	0.112747884	6	1.27148	11.2499491	0.2107	30.06138	13.2475	94.13062	0.042634084	142.6738491	0.0154	0.49033	2.6078	5.9854	0.171993475	31.83961039	4.646525346	7	7.14	125	114	107.9363	116.2336	11625	448.3398	0.726755	32.5279	0.928616	6.894461657	2348250	0.587099736	3.463888441	2.436111559	4698.29141	141237.1234	0.060145693	0.001475094	29	34	51	72	100	133	168	187	202	206	2.80952381	49	0.05149808	16.95439137
