row	column	plot	family	individual	pedigree	type	canopy.height.23dap	canopy.area.23dap	canopy.volume.23dap	ndvi.23dap	evi.23dap	gci.23dap	gdvi.23dap	mnli.23dap	msavi2.23dap	osavi.23dap	canopy.height.34dap	canopy.area.34dap	canopy.volume.34dap	ndvi.34dap	evi.34dap	gci.34dap	gdvi.34dap	mnli.34dap	msavi2.34dap	osavi.34dap	canopy.height.35dap	canopy.area.35dap	canopy.volume.35dap	ndvi.35dap	evi.35dap	gci.35dap	gdvi.35dap	mnli.35dap	msavi2.35dap	osavi.35dap	canopy.height.50dap	canopy.area.50dap	canopy.volume.50dap	ndvi.50dap	evi.50dap	gci.50dap	gdvi.50dap	mnli.50dap	msavi2.50dap	osavi.50dap	canopy.height.56dap	canopy.area.56dap	canopy.volume.56dap	ndvi.56dap	evi.56dap	gci.56dap	gdvi.56dap	mnli.56dap	msavi2.56dap	osavi.56dap	canopy.height.69dap	canopy.area.69dap	canopy.volume.69dap	ndvi.69dap	evi.69dap	gci.69dap	gdvi.69dap	mnli.69dap	msavi2.69dap	osavi.69dap	canopy.height.79dap	canopy.area.79dap	canopy.volume.79dap	ndvi.79dap	evi.79dap	gci.79dap	gdvi.79dap	mnli.79dap	msavi2.79dap	osavi.79dap	canopy.height.93dap	canopy.area.93dap	canopy.volume.93dap	ndvi.93dap	evi.93dap	gci.93dap	gdvi.93dap	mnli.93dap	msavi2.93dap	osavi.93dap
22	10	301	19-1197	GVA-H-19-1197-006	Feral x TJ's CBD	Seed	0.44	0.112487001	0.030900211	0.319047426	0.121524021	1.24483554	0.316872363	-0.035864053	0.10318774	0.178408136	0.674	0.416055501	0.191469903	0.054782355	1.01456645	1.40343958	0.406267534	0.492510274	0.658145002	0.591969671	0.745	0.4924605	0.234372505	0.019632999	0.367990586	3.063754021	0.601424023	0.051228835	0.321792394	0.464767144	0.514	0.594983501	0.189474586	0.051276794	0.991867212	1.305413509	0.370782145	0.414111705	0.649295808	0.595192449	0.141	0.3213695	0.021016926	0.024075988	0.395123657	5.610494552	0.723297603	0.076341193	0.359009648	0.502706356	0.736	1.4447315	0.514255356	0.052573788	1.813584403	1.3341107	0.363693323	0.387618673	0.623045591	0.572093893	0.972	0.662319498	0.247451168	0.063726898	3.998176712	1.014806308	0.322969364	0.397185108	0.630993299	0.572866816	1.005	1.242445044	0.625271106	0.069118875	4.340391288	0.785355211	0.264348751	0.396311948	0.540905307	0.470224899
23	10	302	19-1197	GVA-H-19-1197-007	Feral x TJ's CBD	Seed	0.458	0.044724001	0.013893711	0.334583973	0.087539388	0.770187659	0.209547042	-0.051700553	0.073868506	0.126848102	0.663	0.229780001	0.073705993	0.15737523	0.860158829	1.561490884	0.417706952	0.3740305	0.607139024	0.569663898	0.688	0.305358501	0.099070683	0.071046452	0.331617347	2.952180216	0.587227104	0.039497237	0.288713974	0.433717899	0.66	1.236984503	0.48213945	0.047100009	0.915589429	1.418320341	0.382193244	0.353668252	0.600003581	0.572538461	0.149	0.2665775	0.018325079	0.018862805	0.377052403	5.646087093	0.727008631	0.068907772	0.340940352	0.489960553	0.787	1.202224501	0.425593926	0.052751348	1.707794786	1.365756885	0.380060313	0.378064012	0.61203452	0.568313619	0.821	0.917279501	0.309293467	0.056282095	1.344038536	1.324491915	0.385502924	0.365041659	0.628385598	0.578598543	0.6636	0.5693781	0.149540785	0.06486348	4.084317349	0.685892343	0.242288474	0.340692548	0.489185309	0.422995402
24	10	303	19-1197	GVA-H-19-1197-008	Feral x TJ's CBD	Seed	0.361	0.068004	0.017555147	0.354944692	0.092863032	0.715474868	0.188398491	-0.060890111	0.079111256	0.131047568	0.656	0.310945501	0.133992309	0.057086379	0.95294224	1.446497868	0.414686672	0.47147038	0.660994061	0.599413072	0.697	0.379614001	0.153545021	0.038619092	0.351958859	2.797366174	0.579709921	0.045604047	0.307517107	0.450013099	0.575	1.006086002	0.339870658	0.051099616	1.016705579	1.295992149	0.368289667	0.441324163	0.661952984	0.602750054	0.119	0.189379499	0.013440351	0.020908965	0.382989291	4.909750328	0.697335243	0.069608581	0.345624049	0.491113065	0.915	1.315575501	0.50762679	0.054854348	2.311243186	1.062316091	0.306689917	0.403353959	0.612468979	0.564286278	0.741	0.517890001	0.194698597	0.06812598	3.158059206	0.825888791	0.279123564	0.407503177	0.611917926	0.550070054	0.5304	0.268058496	0.065335693	0.06475779	0.899731182	0.580209481	0.215660068	0.341844402	0.485186115	0.417706482
25	10	304	19-1197	GVA-H-19-1197-009	Feral x TJ's CBD	Seed	0.429	0.068173501	0.019511027	0.330171745	0.106187352	0.971781996	0.256279854	-0.048835872	0.090182133	0.152052354	0.548	0.326109499	0.112528936	0.092231359	0.884613959	1.366551751	0.396087988	0.416722237	0.615897635	0.563048518	0.601	0.389688	0.149749535	0.028867047	0.356028537	2.982754017	0.593269755	0.046632974	0.312147415	0.456414918	0.35	0.814802001	0.11754335	0.062841934	1.008820375	NA	0.36203989	0.412269668	0.642453775	0.585734777	0.025	0.047268	0.000149932	0.019094429	0.360088991	5.790002179	0.731414601	0.062149214	0.324946171	0.479418678	0.573	0.620735001	0.151719645	0.053271288	1.585310658	1.35362749	0.36702665	0.379805251	0.623355536	0.577713641	0.911	0.671242499	0.230591862	0.061330904	-0.029903212	1.030953923	0.326173098	0.400223395	0.634649325	0.578051743	0.7275	0.787240561	0.228142715	0.051861905	-0.646724125	0.870771134	0.293751213	0.389955543	0.566266149	0.501792502
26	10	305	19-1197	GVA-H-19-1197-010	Feral x TJ's CBD	Seed	0.577	0.107288	0.038842293	0.322830703	0.158894662	1.479449143	0.356959184	-0.02565639	0.136333678	0.220220208	0.669	0.426626	0.191190416	0.05977173	0.937444885	1.541012455	0.426785692	0.448900642	0.646214405	0.586337153	0.666	0.501678001	0.152916175	0.036868308	0.385112541	3.259577585	0.613956511	0.06271721	0.340419106	0.48165277	0.379	0.800137001	0.115942114	0.066173888	0.992240829	1.471737384	0.386518531	0.376912808	0.612754162	0.572177123	0.083	0.222461	0.006439018	0.021795359	0.387678754	5.089082855	0.703729717	0.07148339	0.350450275	0.49501749	0.824	1.140159	0.45117155	0.046399771	1.440990475	1.128319212	0.336263917	0.404266311	0.637718912	0.582977851	0.554	0.6957275	0.139206671	0.063396622	2.619239682	1.10408908	0.332054058	0.415121937	0.631341993	0.569364264	0.6123	0.651654819	0.169055548	0.069630079	152.9682973	0.821555592	0.274859113	0.419151134	0.55571078	0.482154689
27	10	306	19-1197	GVA-H-19-1197-011	Feral x TJ's CBD	Seed	0.466	0.078001001	0.016651957	0.319909896	0.118191053	1.035034645	0.280197262	-0.04084358	0.100229363	0.16917979	0.748	0.344757001	0.130061212	0.069572811	0.921890785	NA	0.405821084	0.43523934	0.639628506	0.581865549	0.776	0.419121002	0.155339141	0.023008264	0.356376126	3.073242731	0.601197662	0.049154483	0.312481871	0.459107966	0.463	1.233734501	0.32722901	0.065429157	0.88612977	1.97131108	0.454020798	0.334111913	0.612008791	0.579840858	0.345	0.278112501	0.032407311	0.021217666	0.351473896	6.057943307	0.739428866	0.056054048	0.315615056	0.471105965	0.785	0.729003499	0.314290787	0.05870235	1.204820086	1.570207304	0.392926464	0.345724802	0.613613945	0.579577164	1.061	0.826259502	0.346456793	0.074252779	1.849898586	1.199330684	0.346091597	0.400125066	0.630502399	0.573189936	0.8171	1.608935919	0.671666953	0.068296154	1.871355182	0.844291587	0.259884014	0.370814653	0.55128407	0.49204145
28	10	307	19-1197	GVA-H-19-1197-012	Feral x TJ's CBD	Seed	0.515	0.1200235	0.042824665	0.286336845	0.166276948	1.610567492	0.394568061	-0.019993023	0.142353372	0.236372914	0.73	0.406540001	0.190954884	0.052603481	0.998446294	1.63130004	0.442145249	0.510727264	0.684598822	0.61146128	0.76	0.688879001	0.299044808	0.016639985	0.350580681	3.316889907	0.619379783	0.045742498	0.307299747	0.45754353	0.742	0.617462501	0.223766911	0.065972517	0.955105575	2.127105883	0.475197992	0.409548933	0.662361638	0.60761432	0.113	0.0771795	0.00470226	0.021610785	0.375390795	6.197614162	0.739859042	0.068096957	0.340018976	0.48976908	1.043	0.778109501	0.319048177	0.051960582	1.445230153	1.261889793	0.360300861	0.417237233	0.652310936	0.59470236	0.953	0.5334715	0.172949986	0.074353339	1.855354354	1.04663068	0.322216814	0.371793435	0.606106088	0.552968219	0.7971	0.535521621	0.152937907	0.075121778	-8.779576362	0.555810721	0.198974381	0.258847117	0.459885888	0.409365351
29	10	308	19-1197	GVA-H-19-1197-013	Feral x TJ's CBD	Seed	0.543	0.126397501	0.040918228	0.301308711	0.167550461	1.50626466	0.373836979	-0.024394216	0.143356008	0.234922574	0.766	0.417045501	0.200343806	0.068715413	0.940586981	1.579262082	0.431355954	0.44554967	0.655704123	0.597855962	0.818	0.701046001	0.344966163	0.01665789	0.35883766	3.288783472	0.618281244	0.04999331	0.315587942	0.464363772	0.359	0.2464155	0.047871013	0.055677974	1.014886975	1.685797205	0.425522322	0.462175275	0.673822529	0.604410672	0.062	0.1809185	0.003827686	0.023972027	0.374556358	6.578858681	0.744926618	0.069309644	0.33986775	0.489849166	0.524	0.650759499	0.174111232	0.061230861	1.811250576	1.407126752	0.373082308	0.424754901	0.655178152	0.599185269	0.685	0.742590501	0.276175571	0.071381464	2.401073894	1.094636917	0.325158377	0.453405776	0.667913604	0.599290896	0.6434	0.695128504	0.17159813	0.073472873	3.356624263	0.654257328	0.225137709	0.431857597	0.577869628	0.504847665
30	10	309	19-1197	GVA-H-19-1197-014	Feral x TJ's CBD	Seed	0.633	0.100224001	0.034551884	0.315062173	0.123194832	1.700568522	0.392125229	-0.034026019	0.105766148	0.185325211	0.739	0.3847855	0.146174788	0.040737922	0.862808451	1.514399224	0.420357766	0.370221324	0.621045073	0.579640437	0.757	0.509250501	0.244691732	0.015653569	0.366760087	3.050826517	0.599255363	0.052205385	0.322864594	0.46842151	0.556	1.518717003	0.432437098	0.056743222	0.951009354	1.709187781	0.424008421	0.413626072	0.645157404	0.590697327	0.195	0.100642	0.010511329	0.016875533	0.382662224	5.202986527	0.710456729	0.071293857	0.346740762	0.492821159	1.164	0.3149485	0.14044286	0.06080463	1.863779461	1.270852908	0.352087006	0.326963006	0.580885947	0.55259642	0.351	0.287458	0.04791193	0.08942515	1.310021285	1.126385582	0.337745441	0.310237489	0.577518894	0.548436625	0.4475	0.12946754	0.021008719	0.073029082	-2.626689025	0.770905891	0.261661086	0.267505336	0.489683833	0.446472477
31	10	310	19-1197	GVA-H-19-1197-015	Feral x TJ's CBD	Seed	0.482	0.046370501	0.015494204	0.299895036	0.096395583	1.126511915	0.299660458	-0.055298655	0.08187197	0.144264037	0.713	0.280258501	0.117544152	0.091479595	0.774975283	1.538018644	0.413561632	0.29746842	0.55866181	0.55168782	0.781	0.337138	0.143920634	0.045247145	0.335658185	2.690161764	0.570132268	0.040688631	0.293364543	0.43788442	0.926	1.184687004	0.595611538	0.053952063	0.932604158	1.873802379	0.44135004	0.417304881	0.646401159	0.596023586	0.166	0.300133001	0.013211573	0.018484938	0.389007269	4.963485215	0.701351275	0.074178739	0.352865405	0.496826411	1.015	1.612915502	0.674008676	0.039318232	2.271431504	0.821262349	0.275475236	0.292227456	0.53713001	0.517294578	1.021	1.284652503	0.614225204	0.053875362	1.892261489	0.891772442	0.2991515	0.384681959	0.618199467	0.561845515	0.7875	0.94790536	0.303146315	0.054470325	8.070513527	0.572998924	0.216306051	0.413534301	0.525800125	0.449381563
1	11	311	19-1162	GVA-H-19-1162-001	CHC-OP-2 x TJ's CBD	Seed	0.338	0.034868	0.005300515	0.31289741	0.088629424	1.088877249	0.274667951	-0.048846402	0.074756308	0.133666023	0.539	0.216777501	0.073755797	0.153138597	1.235375985	1.090811246	0.334006092	0.481736016	0.645505996	0.579259479	0.524	0.271580001	0.093689396	0.064146712	0.326804661	3.272978832	0.613749372	0.037281623	0.285271331	0.430565192	0.46	0.831464001	0.214740024	0.057922394	1.320420358	1.137203691	0.347825797	0.404852735	0.620959628	0.564782077	0.18	0.700703001	0.055575295	0.044317464	0.381714277	5.623731103	0.717703567	0.065219911	0.343234882	0.487883176	1.313	1.056735003	0.624577255	0.050119678	1.359735724	1.819294486	0.451762471	0.423412835	0.665704565	0.60643308	0.91	0.825750001	0.291929102	0.134643492	1.374871682	1.225467833	0.367568421	0.273242231	0.514015237	0.489462491	0.7413	0.670721737	0.189829646	0.095402839	NA	0.921954776	0.302883647	0.414832453	0.576503085	0.508722478
2	11	312	19-1162	GVA-H-19-1162-002	CHC-OP-2 x TJ's CBD	Seed	0.429	0.042531	0.010019634	0.322516722	0.093951931	1.092231404	0.264238219	-0.05002202	0.079249965	0.138283617	0.608	0.224654001	0.079498503	0.227678368	1.169263132	1.037974134	0.308976161	0.437632261	0.607841511	0.544535267	0.647	0.289697501	0.107218295	0.138750398	0.277955837	3.041440672	0.586695512	0.016550957	0.238229653	0.377703369	0.507	0.995592501	0.266808377	0.063517079	1.335544504	1.158970476	0.343560694	0.375315969	0.589615335	0.545275728	0.034	0.05333	0.00071096	0.046500299	0.345419143	6.15491837	0.726715241	0.049285112	0.307133521	0.461325069	0.921	0.865699499	0.316405067	0.05246146	1.360800251	1.552407407	0.409636941	0.367341703	0.616349152	0.57919177	0.877	0.839706001	0.304896458	0.039443838	1.655347615	1.670329664	0.445127011	0.44351344	0.658535337	0.592248464	0.6357	0.80951727	0.21423324	0.044418333	5.563726989	0.809827021	0.279985309	0.464305416	0.590752048	0.512926428
3	11	313	19-1162	GVA-H-19-1162-003	CHC-OP-2 x TJ's CBD	Seed	0.503	0.063605501	0.017213618	0.327504358	0.10470982	1.142023195	0.279235775	-0.049248069	0.088078845	0.152870762	0.737	0.241052501	0.100287375	0.133185314	1.196222143	0.885124432	0.292371058	0.400293332	0.585095079	0.525464815	0.715	0.336295	0.128534517	0.07421938	0.280427404	2.944240805	0.588240806	0.016742696	0.238430353	0.38310172	0.511	0.862913002	0.247334696	0.075795596	1.032464592	1.318799473	0.367996352	0.352135274	0.576783817	0.539806303	0.075	0.106986501	0.002003808	0.033874799	0.369057105	5.845285736	0.728193093	0.060029423	0.330554651	0.478180773	0.712	0.5271595	0.200203355	0.06679144	1.822530947	1.484259981	0.386373356	0.432026105	0.639188531	0.580005052	0.793	0.908116003	0.304376127	0.062446118	1.379190708	1.474303502	0.405973639	0.473470432	0.656661546	0.582717654	0.8212	0.332656036	0.135762505	0.050243759	-11.32513687	0.900050588	0.29794918	0.513746794	0.630084975	0.54636307
4	11	314	19-1162	GVA-H-19-1162-004	CHC-OP-2 x TJ's CBD	Seed	0.509	0.1197195	0.03148456	0.316061772	0.169438891	1.717252683	0.386911827	-0.02899011	0.143795862	0.237402583	0.765	0.424591502	0.16146515	0.05504112	1.066139299	1.496864415	0.416579648	0.424812464	0.64554106	0.60098852	0.906	0.515749501	0.245110007	0.021646905	0.337894417	3.701559375	0.644344818	0.040116825	0.293062962	0.444324764	0.587	0.891598001	0.200047633	0.070282268	0.863051274	1.418612907	0.375966252	0.277457018	0.55181264	0.533832716	0.102	0.318414501	0.014853256	0.02663719	0.373470251	5.996228028	0.738523275	0.066175152	0.337178381	0.486453013	0.849	0.9114315	0.345343096	0.052250242	1.43869308	1.342884981	0.368690508	0.35610872	0.613019414	0.571037467	0.675	0.5874455	0.166802133	0.048465341	1.780382336	1.221096574	0.363829358	0.41049682	0.635511762	0.579746874	0.7424	0.719768176	0.262588182	0.072618869	2.951439824	1.310864381	0.377778112	0.423138143	0.625799111	0.563537814
5	11	315	19-1162	GVA-H-19-1162-005	CHC-OP-2 x TJ's CBD	Seed	0.466	0.0782115	0.023455705	0.317378772	0.128552833	1.532652714	0.356427011	-0.040814609	0.108407646	0.189509918	0.65	0.312258	0.101402904	0.063789957	0.920395295	1.469145131	0.415073852	0.381714618	0.622262997	0.581265801	0.825	0.383691501	0.18869784	0.025689596	0.32950599	3.569361481	0.637094355	0.03740734	0.286003296	0.438874708	0.487	0.807626499	0.145485406	0.055313256	0.859572935	1.745857427	0.446322556	0.327393151	0.599964997	0.567800398	0.117	0.2075535	0.005188487	0.023977809	0.374946583	6.353119047	0.748441142	0.066012432	0.338803449	0.487895951	0.39	0.460239999	0.060732803	0.054986677	1.263816128	1.869022186	0.451587118	0.389780922	0.643893051	0.598282037	0.777	0.451922	0.163277199	0.043971696	1.622469902	1.631784678	0.435000014	0.432416321	0.661025964	0.597622393	0.6882	0.143526796	0.058866301	0.061652119	-4.462475613	1.129725031	0.351234951	0.392280419	0.55146359	0.483900877
6	11	316	19-1162	GVA-H-19-1162-006	CHC-OP-2 x TJ's CBD	Seed	0.51	0.057494001	0.016346939	0.313434554	0.090281906	1.056921979	0.26461381	-0.053065762	0.075535497	0.13348952	0.615	0.202555	0.066104216	0.206484218	0.800478606	1.077711624	0.324904529	0.276961057	0.504533786	0.478252061	0.741	0.297941502	0.111453497	0.113647775	0.273897053	3.055810054	0.591425979	0.016671339	0.233008097	0.373378791	0.592	0.8744205	0.297342861	0.076408771	0.740109134	2.541735535	0.52287701	0.253220744	0.548566907	0.552878218	0.055	0.106249001	0.001691954	0.02905737	0.352416732	6.336100805	0.747333768	0.058224837	0.316341194	0.469565292	0.916	0.987290502	0.369129725	0.064744346	1.323976563	1.78765902	0.437974526	0.364415295	0.626843979	0.58359339	0.818	1.091679998	0.460375471	0.050040447	2.08075149	1.22339509	0.360559092	0.441957355	0.646389983	0.581153023	0.6431	0.935912232	0.314622578	0.061944941	-25.09547195	1.450345311	0.401367013	0.530866922	0.65723282	0.571900706
7	11	317	19-1162	GVA-H-19-1162-007	CHC-OP-2 x TJ's CBD	Seed	0.472	0.0878475	0.027101823	0.318303506	0.138946299	1.277778914	0.320095042	-0.04038885	0.117352469	0.196473302	0.724	0.343246	0.153513794	0.072672361	0.946419997	1.135921093	0.355250897	0.39762336	0.613528147	0.564952051	0.724	0.438766	0.202718777	0.026240222	0.328787983	3.178302571	0.608011905	0.035206726	0.28402703	0.435813511	0.487	0.748671	0.13299232	0.075964841	0.788289715	2.347189792	0.49220192	0.274950689	0.56945831	0.558847188	0.214	0.443645	0.043021855	0.019913942	0.394455002	5.949498944	0.735874276	0.076924261	0.358159365	0.502016068	0.852	1.0027105	0.341116596	0.057279589	1.299141021	1.703519487	0.421740648	0.350404588	0.615984811	0.584036128	1.488	1.102358499	0.681650428	0.048671796	0.828093651	1.431656149	0.3941872	0.344117719	0.604321273	0.570611705	1.0297	0.909289911	0.286416856	0.058740194	4.849607159	1.350884312	0.386342216	0.472216786	0.628381304	0.558116799
8	11	318	19-1162	GVA-H-19-1162-008	CHC-OP-2 x TJ's CBD	Seed	0.367	0.0189805	0.003427471	0.288172389	0.05670502	0.755965551	0.198176624	-0.068946135	0.047012141	0.086830125	0.518	0.1736305	0.048539427	0.231691026	0.691847229	0.969061797	0.298195118	0.216238639	0.463105037	0.442242109	0.582	0.250716	0.080983875	0.115665378	0.273546452	2.922741362	0.578903574	0.012473987	0.232364755	0.374892502	0.448	0.4171655	0.06055552	0.064731916	0.800518592	2.479028585	0.521581993	0.300961184	0.572750307	0.561607599	0.129	0.0656625	0.004340929	0.020764101	0.396420875	6.594342435	0.759455648	0.078698548	0.359828112	0.502993488	0.553	0.793393	0.150706988	0.060707323	1.534387993	1.86051555	0.451645395	0.421954297	0.646978529	0.59427819	0.768	1.224204001	0.385164234	0.038697364	2.055098705	1.362729633	0.392283591	0.425379376	0.635248771	0.57351548	0.6167	1.10667213	0.307961703	0.049006656	1.76296898	1.308983998	0.385630181	0.473478755	0.603169461	0.525001306
9	11	319	19-1162	GVA-H-19-1162-009	CHC-OP-2 x TJ's CBD	Seed	0.484	0.094812001	0.028070588	0.32005806	0.131104608	1.427678411	0.342721827	-0.038945693	0.111477864	0.190369047	0.709	0.359935	0.143307894	0.086707142	0.842028734	1.353120981	0.394841903	0.379832531	0.589724627	0.547964197	0.701	0.440695001	0.194052287	0.031602624	0.334052868	3.684702026	0.642617227	0.042565155	0.292721353	0.445431358	0.483	0.571822	0.151801127	0.053982941	0.85917127	2.618956722	0.528275684	0.363963542	0.616547012	0.589149559	0.234	0.459038999	0.048164193	0.020376818	0.402577546	6.473585152	0.75368637	0.083204863	0.367140445	0.509065792	1.04	1.3717625	0.630312112	0.046129114	1.430757173	1.588383409	0.419740153	0.424030475	0.655888891	0.601630484	0.99	1.084455002	0.430282835	0.034467732	1.673298985	1.393352863	0.397176612	0.454315669	0.662355113	0.593753256	0.8566	0.998769575	0.336516539	0.038043614	25.59244557	1.39333367	0.40463834	0.5336769	0.642280913	0.556371099
10	11	320	19-1162	GVA-H-19-1162-010	CHC-OP-2 x TJ's CBD	Seed	0.522	0.071835	0.020849896	0.308206647	0.116704342	1.238940649	0.31885088	-0.046767655	0.097913594	0.169758645	0.725	0.313033001	0.118166148	0.065400611	0.864248867	1.590443805	0.435460985	0.377212846	0.609954674	0.572722057	0.777	0.394497001	0.164014909	0.029428355	0.31422083	3.265211957	0.614447107	0.030418553	0.270161302	0.421980878	0.479	0.521549501	0.062456382	0.061663042	0.819200101	NA	0.482136015	0.30906752	0.58098247	0.564059317	0.18	0.351241501	0.031205946	0.020891949	0.40222868	5.751045204	0.729430828	0.078865187	0.364638999	0.503666222	1.311	1.0956625	0.565983149	0.065209744	1.706635764	1.443021277	0.375099061	0.431702824	0.644165557	0.588281809	0.836	1.162251998	0.444179642	0.048237332	1.793767571	1.202021495	0.354171723	0.416946824	0.634759637	0.572759116	0.7536	0.78781354	0.239014099	0.080284213	-35.86437727	1.115198714	0.316553998	0.453445169	0.606951428	0.532760287
11	11	321	19-1162	GVA-H-19-1162-011	CHC-OP-2 x TJ's CBD	Seed	0.458	0.099517001	0.032184004	0.309569275	0.140897543	1.600023926	0.376564313	-0.029323117	0.119684777	0.206789703	0.679	0.345940501	0.16066759	0.043867462	0.856543663	1.733340192	0.458253951	0.411754104	0.634279721	0.584069027	0.746	0.458206	0.192319306	0.025114915	0.338826804	3.281912323	0.617700788	0.040161142	0.29480192	0.444439512	0.399	0.5791035	0.085540275	0.06280396	0.874269526	NA	0.488304288	0.35834753	0.616256572	0.580474249	0.244	0.506137999	0.065103347	0.020570265	0.41403509	5.631490479	0.725729958	0.085757175	0.376848251	0.512843039	1.44	1.27062	0.744543178	0.059771047	2.121553172	1.142020523	0.334136287	0.426070397	0.626331611	0.572457255	0.875	1.071507002	0.404348025	0.045173917	1.966662426	1.095013127	0.339057494	0.383848204	0.622758004	0.570358485	0.5837	0.662328564	0.147027907	0.060545159	0.057385824	0.653110338	0.235922301	0.424383403	0.553972607	0.479476612
12	11	322	19-1162	GVA-H-19-1162-012	CHC-OP-2 x TJ's CBD	Seed	0.435	0.0976455	0.02306305	0.285129971	0.131072812	1.424977022	0.355977094	-0.032599098	0.110610815	0.191184373	0.687	0.3364805	0.137599142	0.122029821	0.787514672	1.736920856	0.449733809	0.354812416	0.587126238	0.548750937	0.617	0.4008555	0.150863514	0.037828133	0.333121679	3.625047575	0.637906213	0.039269132	0.290130201	0.440799932	0.458	0.565213	0.092555927	0.066220423	0.83869628	2.058389237	0.479507346	0.322256495	0.601473225	0.569948579	0.204	0.3212965	0.030600137	0.026903977	0.390478328	6.273848401	0.747917592	0.074924882	0.354769851	0.499777635	1.043	1.256078	0.646342106	0.048112797	1.490836123	1.63016146	0.424215358	0.427739701	0.665049967	0.606136377	1.197	1.4567775	0.942330859	0.048708363	1.915346884	1.477533107	0.401710558	0.480852704	0.684946598	0.610561492	1.4565	1.581017088	1.129313401	0.064222812	3.233910925	1.30430775	0.370845173	0.557215621	0.674497344	0.586608301
13	11	323	19-1162	GVA-H-19-1162-013	CHC-OP-2 x TJ's CBD	Seed	0.426	0.038309001	0.010920796	0.294249875	0.079613524	0.916728346	0.245258326	-0.052510542	0.066393702	0.119206635	0.552	0.2035355	0.066626898	0.216122412	0.725524071	1.235641213	0.357297504	0.253653674	0.49594356	0.46769325	0.618	0.271646501	0.089619738	0.074843189	0.295696909	2.976671737	0.590452732	0.021411326	0.252085605	0.398891204	0.486	0.895446001	0.268824971	0.048471927	0.881875419	1.83606896	0.460780566	0.350659128	0.596286191	0.560003851	0.143	0.204128499	0.011612585	0.018248511	0.398134461	6.131034443	0.747090747	0.077884724	0.361728713	0.503827965	0.82	0.852796501	0.267704256	0.053707968	1.510818537	1.583047343	0.412363313	0.437099752	0.658135023	0.596248561	0.976	1.311072499	0.577640809	0.044721613	1.673526573	1.393272552	0.394264199	0.414631215	0.640752385	0.579180938	0.9299	0.744938455	0.294477532	0.062378054	2.484151772	0.943560539	0.305657178	0.458033772	0.602810868	0.527120674
14	11	324	19-1162	GVA-H-19-1162-014	CHC-OP-2 x TJ's CBD	Seed	0.502	0.090827	0.028725205	0.280893959	0.114942688	1.534388075	0.37185578	-0.033879491	0.096559915	0.175759815	0.636	0.327479001	0.13349923	0.057987933	0.816142612	1.651271767	0.44136978	0.369101219	0.618672965	0.58263842	0.675	0.4138405	0.15427891	0.022863283	0.340616188	3.657926694	0.642220315	0.044485565	0.298829622	0.452207047	0.529	0.7365395	0.196879673	0.045426024	0.967607644	1.989010415	0.479731333	0.447985043	0.678091924	0.614536676	0.198	0.419547	0.041341551	0.017518492	0.409758467	6.359952548	0.749849255	0.086145269	0.375385447	0.515892002	1.515	1.133737004	0.688699259	0.049370638	1.546916218	1.593528499	0.412038625	0.458604711	0.679830686	0.611203477	1.125	1.440228502	0.855992032	0.046501547	1.725288487	1.551883014	0.407708137	0.519171922	0.703379353	0.621256353	1.3074	1.29157936	0.878915046	0.069505355	-5.034032257	1.410606884	0.3700397	0.57051243	0.697019629	0.606602081
15	11	325	19-1162	GVA-H-19-1162-015	CHC-OP-2 x TJ's CBD	Seed	0.501	0.114207	0.03351449	0.274679048	0.154839741	1.793974448	0.418580254	-0.020505872	0.131607052	0.22517648	0.683	0.398592501	0.1624997	0.044177538	0.82669356	1.184596101	0.36333448	0.301027558	0.574143811	0.553305689	0.728	0.447061001	0.211526544	0.02104346	0.340999809	3.498028566	0.631893007	0.042869425	0.297205502	0.449274557	0.677	0.9515685	0.300382642	0.049344802	0.901674311	1.93860385	0.470179405	0.375758601	0.630034692	0.584399896	0.236	0.445419	0.040153541	0.016470696	0.404426181	6.161854223	0.746101096	0.082402769	0.368999492	0.509894184	0.777	0.760634502	0.23616083	0.055893685	1.430865457	1.689408107	0.42805653	0.408146182	0.650010129	0.596191339	0.613	1.381910999	0.509727975	0.040779081	1.749938199	1.279294644	0.378503971	0.382146091	0.610907648	0.557253284	0.1658	0.06790676	0.004952539	0.075895109	-4.976417717	0.752502364	0.261376284	0.305391619	0.485478936	0.42926752
16	11	326	TJ's CBD	TJ's CBD 11	TJ's CBD (Stem Holdings)	Clone	0.146	0.0247565	0.001306659	0.237096415	0.046088762	0.50469616	0.162988132	-0.063167786	0.037460326	0.073521242	0.585	0.1678485	0.056549357	0.23125576	0.479283351	0.447911832	0.163519329	0.038548667	0.324577266	0.345199163	0.63	0.206782	0.076028088	0.140321361	0.246486771	2.059253676	0.494573123	0.001894832	0.207777182	0.34387529	0.354	0.3855875	0.031730838	0.049513048	0.795285146	1.714447144	0.437119494	0.294912689	0.573054735	0.556089303	0.054	0.00928	0.000191115	0.021582276	0.382071632	5.649197293	0.726227836	0.071152953	0.346200336	0.493193976	0.916	0.8207205	0.305402474	0.054700896	1.527971926	1.444671747	0.387861803	0.423588128	0.654872038	0.596473182	0.507	0.794722003	0.196428694	0.060977306	1.253547678	1.040292085	0.32821236	0.246815253	0.542614277	0.530239549	0.6446	0.863115763	0.245311864	0.086859235	1.219478253	0.445419868	0.172984063	0.273288135	0.482624982	0.434629501
